CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4805	10416	49	0.8614	180.076
5866	6398	49	0.9755	28.026
2678	5449	49	0.8605	18.949
2669	6398	49	0.8878	41.975
5449	6724	49	0.9155	147.039
1919	11327	49	0.8659	146.095
3550	5449	49	0.8922	-217.136
2678	4217	49	0.9104	-165.011
5195	5238	49	0.9305	-65.978
547	6497	49	0.93	-38.047
3271	5866	49	0.8738	9.987
1067	2545	49	0.9554	28.031
1239	6748	49	0.9267	98.071
2404	4805	49	0.8932	62.074
2317	2678	49	0.9166	2.017
310	2317	49	0.9093	0.000
2197	11327	49	0.9806	0.503
5101	11695	49	0.8649	-17.972
2545	6748	49	0.9471	-26.015
4798	6748	49	0.9997	-11.999
6748	8430	49	0.963	-30.048
5101	8430	49	0.9849	-28.031
1037	5449	49	0.8898	2.955
1919	8430	49	0.9846	-28.031
1037	3550	49	0.9307	220.091
2669	5195	49	0.9154	49.950
1919	2197	49	0.8621	145.592
1919	4798	49	0.9877	14.016
3034	8620	49	0.9001	-0.513
4798	6362	49	0.8687	-78.005
310	4493	49	0.8635	334.070
6525	11695	49	0.8652	78.082
310	1037	49	0.8781	18.010
6362	6525	49	0.8955	-32.064
6362	8430	49	0.8713	35.959
6398	6748	49	0.8681	37.980
1239	4798	49	0.9262	110.070
1647	2669	49	0.8859	-11.965
3010	3271	49	0.9407	30.009
2545	6362	49	0.8809	-92.021
1067	5101	49	0.9736	0.000
3010	5238	49	0.9127	10.021
1647	5866	49	0.9563	1.983
6525	8430	49	0.9159	68.023
2404	3798	49	0.9202	349.154
2566	4805	49	0.9267	-33.980
2669	3010	49	0.887	-26.048
3798	6400	49	0.9367	22.901
6525	6748	49	0.9173	98.071
2545	8430	49	0.9924	-56.062
5449	6132	49	0.8807	-107.148
2669	4805	49	0.8714	-108.053
2669	5238	49	0.863	-16.027
4798	11695	49	0.8881	-31.988
3271	6497	49	0.9678	-60.019
2678	4493	49	0.868	332.053
6132	6525	49	0.8902	86.077
3010	5195	49	0.9775	75.998
4798	6398	49	0.8647	-49.979
6748	11695	49	0.8933	-19.989
4653	8430	49	0.8804	-28.031
4798	6525	49	0.9168	-110.070
2221	2678	49	0.8624	2.017
1919	11695	49	0.8956	-17.972
1067	8430	49	0.9366	-28.031
1067	6748	49	0.902	2.017
5866	6497	49	0.8701	-70.006
2545	11695	49	0.8712	-46.003
2678	3550	49	0.8838	236.085
5238	6497	49	0.9208	-40.030
2566	10416	49	0.8744	146.095
2449	6132	49	0.8811	-68.066
1239	8430	49	0.9249	68.023
1239	6132	49	0.891	-86.077
1647	6398	49	0.9392	30.009
10331	10765	49	0.8646	0.000
3271	5195	49	0.9772	45.989
547	1037	49	0.8698	18.010
8620	10331	49	0.9012	0.503
1919	6362	49	0.8904	-63.990
2449	6362	49	0.8658	50.075
4133	6398	49	0.8631	98.032
547	5238	49	0.8718	1.983
5195	5866	49	0.8847	-36.002
1128	6724	49	0.881	15.994
1239	2545	49	0.9019	124.085
547	5195	49	0.9242	67.961
547	2678	49	0.9076	2.017
1239	6525	49	0.9696	0.000
2197	4798	49	0.8694	-131.577
1037	4493	49	0.9256	316.059
1037	2317	49	0.8729	-18.010
6362	6748	49	0.8733	66.006
3550	6724	49	0.8794	-70.097
1067	1919	49	0.9376	0.000
1037	4217	49	0.9563	-181.005
2669	6497	49	0.9006	-56.057
1919	5101	49	0.9798	0.000
8620	10765	49	0.9111	0.503
2333	3333	51	0.7234	81.531
1768	3260	52	0.8342	166.099
395	1861	53	0.8035	1.011
170	1861	53	0.7566	15.999
1574	2836	55	0.9799	13.010
4066	10469	55	0.8714	-180.061
49	5500	55	0.9315	-166.098
2094	7356	55	0.7817	-7.956
2094	3931	55	0.9509	-46.008
49	5861	55	0.7936	-166.027
2894	5086	55	0.8919	35.963
2213	5086	55	0.9422	45.984
2734	2904	55	0.8562	-176.047
1206	8044	55	0.8394	-1.001
107	7716	55	0.9295	-182.121
152	287	55	0.9096	14.016
3402	3690	55	0.9853	2.017
157	5500	55	0.9002	-180.114
107	2462	55	0.9102	114.045
49	2462	55	0.9124	-15.994
827	5086	55	0.8757	61.983
2734	5861	55	0.7807	-166.027
107	7356	55	0.7813	-7.956
287	606	55	0.8453	-11.999
3931	7716	55	0.8991	-136.113
157	8044	55	0.9485	-1.001
1909	7356	55	0.8742	0.000
2904	5861	55	0.8202	10.021
1948	10350	55	0.8203	48.978
1909	10350	55	0.8713	137.995
827	2462	55	0.9152	130.044
1909	2732	55	0.7965	21.957
2462	2637	55	0.9298	-130.044
1948	3402	55	0.8119	-117.121
2637	5861	55	0.7867	-19.989
2094	10350	55	0.9311	130.039
1220	5861	55	0.8443	-160.073
6614	7716	55	0.9024	-181.115
1384	1513	55	0.8792	-144.040
282	6614	55	0.8	-115.051
1384	2975	55	0.859	-160.049
1303	3076	55	0.8664	436.078
287	2039	55	0.9182	-24.036
5086	10350	55	0.9485	84.055
606	2039	55	0.8575	-12.037
1220	2039	55	0.8443	-156.078
1574	5861	55	0.9585	-14.016
1206	2094	55	0.8107	-144.055
3402	10350	55	0.9396	166.098
2732	3402	55	0.96	-50.060
606	1574	55	0.8607	-2.017
2094	2734	55	0.8684	130.039
3690	3931	55	0.941	-11.965
2637	7716	55	0.9265	-166.122
2462	10350	55	0.912	15.994
152	606	55	0.9425	2.017
1513	5893	55	0.783	144.040
1206	10350	55	0.8717	-14.016
287	5861	55	0.9419	-28.031
2734	3931	55	0.8603	-176.047
2462	3931	55	0.9278	-160.053
274	2904	55	0.8192	-30.009
107	3690	55	0.9286	-34.043
402	5086	55	0.8124	-248.123
2462	6614	55	0.9396	-115.051
4366	5500	55	0.955	109.988
1909	3420	55	0.795	0.000
827	2732	55	0.8935	30.000
5500	10350	55	0.9396	166.098
3690	7356	55	0.7904	26.086
282	3402	55	0.8141	-150.105
152	2039	55	0.9336	-10.021
2732	7716	55	0.9184	-196.122
282	5500	55	0.8141	-150.105
1724	1948	55	0.8742	373.104
3690	4366	55	0.9374	-112.005
107	2213	55	0.9769	0.000
5500	6614	55	0.9757	35.053
2637	2904	55	0.9368	-30.009
2094	3402	55	0.9652	-36.059
49	5086	55	0.9325	-84.055
157	1909	55	0.8461	-152.011
1303	2975	55	0.8427	358.034
2039	5861	55	0.9464	-3.995
1206	6614	55	0.8051	-145.061
1909	5086	55	0.8164	53.940
3690	10350	55	0.9093	164.082
152	2836	55	0.9095	13.010
2732	8044	55	0.9348	129.052
2734	3402	55	0.8827	-166.098
107	5086	55	0.9614	45.984
1724	1909	55	0.878	284.086
2894	10350	55	0.9317	120.019
1574	3420	55	0.7862	14.016
827	3402	55	0.9149	-20.061
2894	3420	55	0.7998	-17.977
3420	7730	55	0.7855	-11.999
2637	10350	55	0.9092	146.038
138	3076	55	0.829	-67.989
275	606	55	0.8556	21.948
49	2734	55	0.9312	0.000
3402	8044	55	0.9481	179.113
2213	2734	55	0.8604	130.039
107	8044	55	0.9259	143.054
1206	3931	55	0.7972	-190.063
402	2094	55	0.7815	-294.107
7356	7716	55	0.8479	-174.165
1909	2637	55	0.8328	-8.042
49	2894	55	0.9381	-120.019
3420	5861	55	0.8563	-28.031
282	2894	55	0.7839	-104.025
2894	5500	55	0.9013	-46.080
282	827	55	0.8386	-130.044
287	1220	55	0.9032	132.042
274	3402	55	0.8381	-20.061
2975	3982	55	0.8638	146.033
1948	7356	55	0.7964	-89.018
157	1384	55	0.7865	15.994
2904	3690	55	0.9237	11.965
107	274	55	0.8016	-15.999
2213	3690	55	0.906	-34.043
282	2213	55	0.7984	-114.045
1909	5861	55	0.7973	-28.031
402	3931	55	0.7884	-340.115
2904	4366	55	0.9058	-100.039
287	1574	55	0.9783	-14.016
2732	3931	55	0.9421	-60.009
49	3690	55	0.9089	-164.082
1206	3402	55	0.8176	-180.114
2904	3402	55	0.9145	9.949
3076	3982	55	0.8432	67.989
107	402	55	0.7864	294.107
827	8044	55	0.8711	159.052
3931	5086	55	0.9628	91.992
1909	1948	55	0.8788	89.018
1206	2894	55	0.7887	-134.034
3931	8044	55	0.9441	189.062
1312	7730	55	0.7844	7.971
107	5500	55	0.9566	-36.059
1948	5211	55	0.8354	-373.104
1206	5086	55	0.8036	-98.071
282	2637	55	0.804	-130.044
49	3931	55	0.9119	-176.047
2094	6614	55	0.9739	-1.006
157	2462	55	0.9121	-30.009
962	7730	55	0.9225	166.994
2213	2894	55	0.8847	10.021
7356	8044	55	0.8317	151.010
962	2039	55	0.8567	154.957
2637	3931	55	0.8993	-30.009
2213	3402	55	0.9333	-36.059
274	2637	55	0.803	0.000
49	157	55	0.9589	14.016
2894	3931	55	0.8839	-56.029
2094	2637	55	0.9224	-15.999
157	3690	55	0.8695	-178.097
5500	7716	55	0.9448	-146.062
157	6614	55	0.907	-145.061
2462	3402	55	0.9433	-150.105
1948	6614	55	0.7986	-82.067
49	827	55	0.843	-146.038
107	3931	55	0.9413	-46.008
275	1220	55	0.8711	165.988
49	6614	55	0.9266	-131.045
3402	5500	55	1.0	0.000
2836	5861	55	0.9424	-27.025
107	827	55	0.8787	-15.999
157	3931	55	0.8934	-190.063
402	10350	55	0.791	-164.068
402	6614	55	0.8002	-295.113
2637	2894	55	0.938	26.019
157	2094	55	0.8853	-144.055
445	2904	55	0.8202	274.065
1948	2732	55	0.8181	-67.060
49	10350	55	0.9714	0.000
107	10350	55	0.9245	130.039
2213	7716	55	0.9021	-182.121
6614	8044	55	0.963	144.060
2904	5500	55	0.9145	9.949
49	1948	55	0.817	-48.978
107	2904	55	0.9118	-46.008
2734	5500	55	0.8827	-166.098
2734	5086	55	0.8618	-84.055
2094	2904	55	0.9017	-46.008
4366	7716	55	0.9201	-36.074
2213	3931	55	0.9197	-46.008
107	2637	55	0.9053	-15.999
2904	8044	55	0.9122	189.062
3690	6614	55	0.9446	33.037
274	3931	55	0.8031	-30.009
1206	2734	55	0.9236	-14.016
1513	3982	55	0.8414	130.025
107	2094	55	0.971	0.000
2894	5861	55	0.8308	-46.008
2637	3402	55	0.9192	-20.061
827	2637	55	0.8697	0.000
49	3402	55	0.9315	-166.098
49	2904	55	0.9199	-176.047
157	2213	55	0.8676	-144.055
2094	2732	55	0.9321	14.001
2462	2734	55	0.8906	15.994
1574	2039	55	0.9325	-10.021
274	6614	55	0.8386	14.993
2039	5211	55	0.8127	-260.050
1948	2904	55	0.7864	-127.069
402	2213	55	0.7918	-294.107
275	2039	55	0.8867	9.911
138	5893	55	0.8704	14.016
157	5861	55	0.8181	-180.042
138	3982	55	0.948	0.000
1909	2094	55	0.8021	7.956
2637	5500	55	0.9192	-20.061
1909	5500	55	0.7846	-28.103
1384	5893	55	0.8496	0.000
2213	4366	55	0.915	-146.047
1948	2734	55	0.8029	48.978
49	4366	55	0.8971	-276.087
1206	2462	55	0.8249	-30.009
2732	2894	55	0.9205	-3.981
1948	5500	55	0.8119	-117.121
152	7730	55	0.9273	2.017
282	5086	55	0.7963	-68.061
2039	2836	55	0.9136	23.030
282	2904	55	0.7993	-160.053
2094	2894	55	0.8858	10.021
3402	5086	55	0.9642	82.043
274	282	55	0.8188	130.044
2462	3690	55	0.924	-148.088
274	3690	55	0.848	-18.044
2094	7716	55	0.9106	-182.121
2462	2904	55	0.9006	-160.053
275	7730	55	0.9556	21.948
1220	7730	55	0.9068	-144.040
2637	3420	55	0.7944	8.042
2734	7716	55	0.8564	-312.160
49	282	55	0.8209	-15.994
1206	5500	55	0.8176	-180.114
282	1206	55	0.7835	30.009
827	3931	55	0.8789	-30.009
49	2094	55	0.9187	-130.039
1909	4366	55	0.7808	-138.091
2637	2734	55	0.8538	146.038
5086	7716	55	0.9016	-228.105
2894	4366	55	0.9147	-156.068
3084	3420	55	0.8894	-2.017
2904	5086	55	0.9222	91.992
2637	2732	55	0.9193	30.000
2213	8044	55	0.907	143.054
2904	10350	55	0.9169	176.047
827	3690	55	0.9039	-18.044
157	2732	55	0.9024	-130.054
3982	5893	55	0.8547	14.016
2904	7716	55	0.9341	-136.113
606	962	55	0.8445	-166.994
2094	2462	55	0.93	114.045
157	4366	55	0.8854	-290.102
2894	7356	55	0.8596	-17.977
282	2094	55	0.8207	-114.045
1909	2894	55	0.8712	17.977
2462	5500	55	0.9433	-150.105
1384	3076	55	0.8105	-82.005
107	4366	55	0.9398	-146.047
2732	2904	55	0.9104	-60.009
4366	6614	55	0.9425	145.042
2094	8044	55	0.9361	143.054
138	1513	55	0.832	-130.025
2094	5086	55	0.9689	45.984
3690	8044	55	0.92	177.096
3402	4366	55	0.955	-109.988
3931	5500	55	0.9665	9.949
962	1220	55	0.8139	311.035
2904	3931	55	0.899	0.000
107	1206	55	0.8025	144.055
157	10350	55	0.9462	-14.016
606	2836	55	0.8647	10.993
2462	2894	55	0.8977	-104.025
274	2732	55	0.8082	30.000
1724	7356	55	0.8459	284.086
2734	10469	55	0.8471	-15.994
107	282	55	0.8039	114.045
3402	3931	55	0.9665	-9.949
157	2734	55	0.92	-14.016
2462	2732	55	0.9528	-100.044
2637	3690	55	0.929	-18.044
827	1206	55	0.8854	160.053
2213	2904	55	0.8968	-46.008
2039	7730	55	0.9314	12.037
274	1206	55	0.901	160.053
282	3690	55	0.8224	-148.088
274	7716	55	0.8151	-166.122
2732	3690	55	0.9391	-48.044
8044	10350	55	0.9614	-13.014
157	2894	55	0.8894	-134.034
107	2894	55	0.8977	10.021
107	2734	55	0.86	130.039
606	1220	55	0.8205	144.040
2894	6614	55	0.8881	-11.027
2637	6614	55	0.9037	14.993
287	7730	55	0.9769	-11.999
157	1948	55	0.8278	-62.993
3931	10350	55	0.9201	176.047
5861	7730	55	0.9562	16.032
3402	7716	55	0.9448	-146.062
274	2734	55	0.8202	146.038
1220	1574	55	0.9096	-146.057
2462	4366	55	0.9414	-260.093
2094	3690	55	0.9353	-34.043
157	2904	55	0.9065	-190.063
606	7730	55	0.8606	0.000
275	1574	55	0.9569	19.931
7356	10350	55	0.8214	137.995
2904	7356	55	0.8386	38.052
157	2637	55	0.8881	-160.053
282	3931	55	0.79	-160.053
3690	7716	55	0.9616	-148.078
274	2894	55	0.7841	26.019
2213	6614	55	0.8821	-1.006
827	2094	55	0.8855	15.999
282	7716	55	0.812	-296.166
2213	5500	55	0.9333	-36.059
287	962	55	0.9003	-178.993
2732	6614	55	0.9528	-15.007
275	962	55	0.8885	-145.046
287	2836	55	0.9718	-1.006
962	5861	55	0.8884	150.962
827	10350	55	0.8435	146.038
1909	3402	55	0.7846	-28.103
49	7716	55	0.8978	-312.160
962	1574	55	0.922	164.978
827	5500	55	0.9149	-20.061
1303	1513	55	0.8206	374.042
49	7356	55	0.8216	-137.995
1909	2734	55	0.8229	137.995
138	2975	55	0.878	-146.033
107	2732	55	0.9509	14.001
827	6614	55	0.895	14.993
275	5861	55	0.9203	5.916
2836	3420	55	0.7899	1.006
2213	2637	55	0.8936	-15.999
2734	7356	55	0.8225	-137.995
49	107	55	0.9119	-130.039
10350	10469	55	0.8648	-15.994
2213	10350	55	0.9202	130.039
2637	8044	55	0.9116	159.052
49	8044	55	0.9566	13.014
107	6614	55	0.9526	-1.006
2462	7716	55	0.8879	-296.166
1574	7730	55	0.9996	2.017
2894	8044	55	0.9077	133.033
962	2836	55	0.8977	177.987
5086	5500	55	0.9642	-82.043
1724	5211	55	0.9707	0.000
274	5086	55	0.7924	61.983
275	287	55	0.9429	33.947
1909	8044	55	0.8324	151.010
107	157	55	0.877	144.055
3931	6614	55	0.9734	45.002
1948	2637	55	0.8131	-97.060
1948	2894	55	0.7963	-71.041
1206	3690	55	0.7895	-178.097
2039	3420	55	0.825	24.036
827	2904	55	0.8448	-30.009
1312	2039	55	0.7966	-4.067
1909	2462	55	0.7889	122.002
2732	4366	55	0.9899	-160.049
606	5861	55	0.8368	-16.032
1948	5086	55	0.7919	-35.077
2732	5500	55	0.96	-50.060
2213	2462	55	0.8972	114.045
49	1909	55	0.884	-137.995
2894	3690	55	0.9114	-44.063
282	2734	55	0.8662	15.994
1909	2904	55	0.8467	-38.052
157	1206	55	0.8231	0.000
1948	3931	55	0.7861	-127.069
2975	3076	55	0.8375	78.044
2094	2213	55	0.9656	0.000
827	2213	55	0.8543	15.999
1948	7716	55	0.7964	-263.182
2734	10350	55	0.9036	0.000
275	2836	55	0.9673	32.941
2734	6614	55	0.874	-131.045
4366	5086	55	0.9327	192.032
157	7356	55	0.8561	-152.011
274	8044	55	0.7946	159.052
5086	8044	55	0.9469	97.070
640	1312	55	0.7892	0.000
827	2894	55	0.8354	26.019
274	827	55	0.9433	0.000
2094	4366	55	0.9225	-146.047
2213	2732	55	0.9262	14.001
2094	5500	55	0.9652	-36.059
2894	7716	55	0.9414	-192.142
7716	8044	55	0.9053	325.175
1909	7716	55	0.8349	-174.165
827	7716	55	0.8743	-166.122
6614	10350	55	0.9353	131.045
274	2094	55	0.8063	15.999
2732	2734	55	0.8683	116.038
282	8044	55	0.7853	29.008
152	5861	55	0.8901	-14.016
107	1909	55	0.8019	-7.956
157	5086	55	0.8993	-98.071
152	1574	55	0.9275	0.000
274	5500	55	0.8381	-20.061
5086	6614	55	0.9751	-46.990
1206	2213	55	0.7927	-144.055
138	1384	55	0.9482	14.016
157	827	55	0.8282	-160.053
107	3402	55	0.9566	-36.059
2732	5086	55	0.9421	31.983
1909	2213	55	0.8001	7.956
2637	2975	55	0.8007	15.999
49	2637	55	0.9128	-146.038
2734	8044	55	0.9086	13.014
157	7716	55	0.872	-326.176
5861	7356	55	0.8105	28.031
157	3402	55	0.9002	-180.114
274	4366	55	0.8024	-130.049
3402	6614	55	0.9757	35.053
2213	7356	55	0.7856	-7.956
3690	5086	55	0.9264	80.027
2462	5086	55	0.9287	-68.061
1312	5861	55	0.7996	-8.062
274	2213	55	0.7815	15.999
7716	10350	55	0.8958	312.160
827	2734	55	0.8735	146.038
282	2462	55	0.8291	0.000
152	1220	55	0.8439	146.057
2734	4366	55	0.8487	-276.087
5861	7716	55	0.7851	-146.134
2836	7730	55	0.9773	-10.993
2637	5086	55	0.9029	61.983
2637	7356	55	0.8216	8.042
49	10469	55	0.8528	-15.994
2462	8044	55	0.9285	29.008
2904	6614	55	0.9046	45.002
1206	2732	55	0.7831	-130.054
2732	10350	55	0.9186	116.038
4366	8044	55	0.9027	289.101
282	10469	55	0.7916	0.000
1384	3982	55	0.9279	-14.016
2894	3402	55	0.9013	-46.080
282	10350	55	0.8296	15.994
152	962	55	0.8484	-164.978
1220	2836	55	0.9324	-133.047
49	1206	55	0.8695	14.016
3690	5500	55	0.9853	-2.017
49	2213	55	0.9107	-130.039
2894	2904	55	0.9441	-56.029
1948	8044	55	0.8447	61.992
2734	3690	55	0.861	-164.082
274	2462	55	0.8488	130.044
4366	10350	55	0.8982	276.087
2637	4366	55	0.9148	-130.049
3931	4366	55	0.9347	-100.039
1948	2462	55	0.8093	32.984
827	4366	55	0.8864	-130.049
152	275	55	0.8873	-19.931
2734	2894	55	0.877	-120.019
49	2732	55	0.9184	-116.038
5500	8044	55	0.9481	179.113
4109	4514	56	0.841	13.982
454	4419	56	0.9515	-138.067
2557	10906	56	0.8263	152.011
123	4559	56	0.8593	-310.048
2343	2557	56	0.8845	0.000
2413	10906	56	0.9512	0.000
4514	5660	56	0.8511	-146.062
123	316	56	0.9735	0.000
454	7435	56	0.8836	82.953
1820	4514	56	0.9139	0.000
1748	4343	56	0.8476	-257.099
2447	6893	56	0.9113	1.001
4343	4514	56	0.8351	146.038
123	7555	56	0.9106	-1.006
316	7555	56	0.8845	-1.006
2447	4343	56	0.8453	146.062
2447	5660	56	0.8754	146.038
4343	7161	56	0.855	-126.030
1820	4419	56	0.8452	-18.010
6658	7161	56	0.8552	116.043
2343	11280	56	0.8892	0.000
4559	7555	56	0.9229	309.042
4419	7435	56	0.8968	221.021
3770	6658	56	0.8528	-116.043
2413	5660	56	0.8718	15.994
5660	10906	56	0.8694	-15.994
3770	7161	56	0.967	0.000
4343	5660	56	0.8264	-0.024
454	4559	56	0.8458	-158.037
2557	11280	56	0.9589	0.000
1748	7161	56	0.8388	-383.129
316	4559	56	0.8396	-310.048
1748	4514	56	0.8306	-111.061
1748	3770	56	0.8254	-383.129
326	1799	57	0.8746	-84.050
736	2588	57	0.8834	-60.009
300	1031	57	0.9063	82.043
1031	8053	57	0.8674	83.059
1389	3788	57	0.8428	170.089
254	2588	57	0.9183	-30.009
326	4102	57	0.9417	-42.004
300	10420	57	0.8761	82.029
13	326	57	0.8595	0.000
2633	2921	57	0.8788	82.010
166	350	57	0.8798	160.053
326	350	57	0.8873	84.060
1031	3788	57	0.8417	-87.993
300	379	57	0.9056	82.043
3788	11148	57	0.902	11.989
39	5021	57	0.8992	82.058
254	1031	57	0.8783	75.994
1031	2758	57	0.8605	41.017
762	10420	57	0.8647	-42.023
1032	3788	57	0.9144	-45.979
379	10354	57	0.8606	-76.013
393	1181	57	0.8532	186.092
326	5021	57	0.8941	42.018
166	393	57	0.8416	132.042
350	2067	57	0.8617	-42.023
300	1243	57	0.9488	42.013
762	10766	57	0.8525	-82.053
685	3241	57	0.8581	41.022
1314	1389	57	0.8453	-75.989
2633	11148	57	0.8571	48.049
3788	10354	57	0.8872	11.980
1243	10766	57	0.9441	-0.014
379	10420	57	0.8706	-0.014
1032	2588	57	0.8998	-63.990
685	1799	57	0.8486	-216.097
379	1032	57	0.9112	-42.013
39	754	57	0.8731	82.058
685	1389	57	0.8787	-118.007
254	10354	57	0.8532	-0.019
1314	11148	57	0.8471	106.089
1389	10354	57	0.8562	182.068
10420	11148	57	0.9023	-75.989
300	2588	57	0.8508	-23.960
1181	1389	57	0.8461	-228.100
379	762	57	0.8653	42.008
1032	1389	57	0.8451	-216.068
2921	10354	57	0.8613	-33.971
10354	10420	57	0.9572	75.998
1032	2633	57	0.9201	-82.039
2921	3788	57	0.8591	-45.951
1031	10354	57	0.8741	-76.013
762	2758	57	0.8702	-0.992
379	11148	57	0.8557	-76.003
2588	3788	57	0.8871	18.010
1032	3224	57	0.8431	-278.161
3788	10420	57	0.8544	87.978
2588	2921	57	0.8434	63.961
236	4102	57	0.8903	82.038
1389	11148	57	0.88	182.078
1389	4573	57	0.8421	160.058
2758	10420	57	0.8921	-41.031
358	3241	57	0.8671	-0.982
3074	3149	57	0.8654	-182.092
300	10766	57	0.9293	41.999
13	4102	57	0.8723	-42.004
2588	10420	57	0.8624	105.989
393	685	57	0.9487	75.998
1032	10354	57	0.8946	-34.000
2633	10354	57	0.8559	48.039
358	754	57	0.8827	-132.032
300	2633	57	0.8923	-42.008
393	953	57	0.9529	-48.049
2921	11148	57	0.8629	-33.961
762	1031	57	0.8537	-42.008
300	8053	57	0.8944	165.102
10354	11148	57	0.9506	0.010
1181	1314	57	0.8787	-152.112
2588	11148	57	0.9279	30.000
379	2758	57	0.8426	41.017
754	5021	57	0.94	0.000
379	2588	57	0.8598	-106.003
350	1879	57	0.874	42.008
1032	11148	57	0.8969	-33.990
1243	4437	57	0.8713	124.066
1032	10420	57	0.8801	41.999
1032	2921	57	0.8712	-0.029
2588	10354	57	0.8876	29.990
2633	3788	57	0.8876	36.059
326	457	57	0.8541	-29.990
2067	4102	57	0.8497	-84.041
1031	1032	57	0.9331	-42.013
1031	2588	57	0.9116	-106.003
254	11148	57	0.8792	-0.010
393	1389	57	0.9547	-42.008
412	685	57	0.8608	70.049
379	8053	57	0.8508	83.059
13	754	57	0.853	42.018
1031	10420	57	0.868	-0.014
326	754	57	0.9324	42.018
300	10354	57	0.867	6.031
685	2741	57	0.8886	84.050
736	10420	57	0.8514	45.979
1912	10420	57	0.8621	-16.013
379	1031	57	0.9509	0.000
2921	10420	57	0.8629	42.028
1031	1194	57	0.8488	42.008
2741	3074	57	0.8713	42.013
166	326	57	0.9354	75.994
254	300	57	0.8411	-6.050
2687	6909	58	0.6911	84.031
2147	5673	58	0.8629	-181.082
4347	6909	58	0.9378	42.008
2687	3848	58	0.6747	58.012
708	2687	58	0.6944	116.048
2687	4347	58	0.8517	42.023
2147	2687	58	0.6793	-49.011
3848	4347	58	0.9306	-15.989
2381	7317	59	0.8972	0.000
1732	8608	60	0.6855	64.033
1732	7041	60	0.6922	79.960
1187	2457	61	0.6848	0.000
2122	2671	61	0.8871	-42.008
1187	3202	61	0.6995	15.999
1798	2457	61	0.6008	31.020
2122	2457	61	0.5787	-15.999
2671	3202	61	0.8516	42.008
1187	1798	61	0.8238	-31.020
2457	3202	61	0.5661	15.999
1187	2671	61	0.6895	-26.010
802	8956	62	0.9664	-439.115
10667	11186	65	0.9594	-1.001
4082	10667	65	0.9473	0.000
4082	11186	65	0.9651	-1.001
77	1326	66	0.7037	15.999
321	2582	69	0.6594	72.023
321	10144	69	0.7053	30.014
716	2582	69	0.6401	72.023
525	1496	70	0.8777	0.000
4871	5205	72	0.6889	-23.093
3551	4871	72	0.8177	-198.043
652	3078	73	0.6534	-453.969
1982	3078	73	0.8863	-203.925
919	3717	74	0.989	188.976
4960	10463	75	0.8574	-16.003
56	11001	75	0.9615	-146.071
10710	13032	75	0.8499	46.013
1531	8242	75	0.8604	-47.000
10463	13032	75	0.8964	-146.057
11364	11608	75	0.9788	-0.010
565	11001	75	0.8559	45.998
1330	4946	75	0.9537	-30.009
4433	10991	75	0.9559	-0.010
319	11608	75	0.8594	132.032
319	10710	75	0.8981	-30.019
56	151	75	0.9182	-30.009
1587	13032	75	0.8416	46.003
319	1587	75	0.9034	-30.010
48	11001	75	0.9718	-0.029
10396	11001	75	0.8935	46.008
1587	10396	75	0.841	-42.018
10435	11001	75	0.9085	15.999
56	10435	75	0.8824	-162.070
1587	10710	75	0.953	-0.010
1587	4433	75	0.9279	30.010
1587	11608	75	0.888	162.041
2453	11364	75	0.8467	-162.061
151	10396	75	0.8596	-162.070
4433	11608	75	0.8668	132.032
10991	11608	75	0.8837	132.042
10463	11364	75	0.9164	-30.010
4433	10710	75	0.9507	-30.019
56	10396	75	0.844	-192.079
4433	13032	75	0.9436	15.994
56	522	75	0.9088	-146.062
1330	4960	75	0.8532	15.994
97	565	75	0.8968	-30.019
1330	6088	75	0.8675	0.000
319	13032	75	0.8761	15.994
97	11001	75	0.9033	15.979
565	10435	75	0.8853	30.000
10991	13032	75	0.9432	16.003
10396	11608	75	0.8451	204.059
151	565	75	0.8788	-162.060
2453	11297	75	0.8829	-15.989
1587	10991	75	0.935	30.000
56	565	75	0.8574	-192.070
10710	11608	75	0.891	162.051
97	522	75	0.8917	15.989
1587	11364	75	0.8472	162.051
10396	10710	75	0.8547	42.008
8242	11297	75	0.9287	1.001
659	10463	75	0.9078	41.999
10710	10991	75	0.9602	30.009
48	522	75	0.9273	-0.019
4960	6088	75	0.9286	-15.994
10396	11364	75	0.8407	204.069
4946	6088	75	0.8529	30.009
10396	10435	75	0.9212	30.009
565	10396	75	0.945	-0.010
319	10991	75	0.8819	-0.010
1079	11001	75	0.9042	-11.003
845	11001	75	0.8482	-104.063
319	4433	75	0.9113	0.000
97	10435	75	0.8865	-0.019
565	1822	75	0.8548	-42.018
522	11001	75	0.908	-0.010
659	6088	75	0.85	42.008
2453	11608	75	0.8714	-162.070
2240	13032	75	0.9502	0.972
10463	12073	75	0.866	-115.061
10463	11608	75	0.9174	-30.019
522	1079	75	0.9313	10.993
48	1079	75	0.9501	10.974
10710	11364	75	0.853	162.060
56	97	75	0.8905	-162.051
78	890	77	1.0	0.000
11463	12360	78	0.9374	-0.010
7527	11463	78	0.7562	-0.019
7527	12360	78	0.7457	-0.029
420	2088	79	0.5374	96.562
388	822	80	0.9738	0.000
857	1301	80	0.8372	-15.994
822	857	80	0.8771	-256.074
388	857	80	0.8778	-256.074
388	4528	80	0.8163	-240.080
5460	7064	80	0.8658	-17.000
822	4528	80	0.8069	-240.080
